studynumber,Measure_Year,MiddleClimate,Rs_Norm,Tm,Pm,NoObs
5308,2003,Cs,2.151,21.4,27.4,21
5308,2003,Cs,3.206,17.8,97.3,21
5308,2003,Cs,1.767,14.3,106.5,21
5308,2004,Cs,2.501,9.6,55.7,21
5308,2004,Cs,4.033,10,26.1,21
5308,2004,Cs,4.053,10.2,25.2,21
5308,2004,Cs,5.367,12.6,74.7,21
5308,2004,Cs,3.814,15.2,72.9,21
5308,2004,Cs,2.892,20.6,4.2,21
5308,2004,Cs,1.969,23.3,0.5,21
5308,2004,Cs,1.555,23.8,17.6,21
5308,2004,Cs,3.128,19.3,91.2,21
5317,2007,Cf,2.423,12.3,16.8,23
5317,2007,Cf,3.417,13.8,165.5,23
5317,2007,Cf,4.574,16.4,144.9,23
5317,2007,Cf,4.14,16.8,196,23
5317,2007,Cf,4.122,16.3,235,23
5317,2007,Cf,3.139,12.1,74.9,23
5317,2007,Cf,2.967,8.3,24.6,23
5317,2007,Cf,1.361,2.1,73.1,23
5317,2008,Cf,1.082,2.6,34.1,23
5317,2008,Cf,2.118,6.8,172.9,23
5317,2008,Cf,2.728,14.2,44.5,23
5317,2006,Cf,2.044,7.6,182.5,23
5317,2006,Cf,3.06,12.3,158.9,23
5317,2006,Cf,3.439,16.8,60.5,23
5317,2006,Cf,3.273,21.2,66.5,23
5317,2006,Cf,3.479,14,207.1,23
5317,2006,Cf,3.95,15.9,117.1,23
5317,2006,Cf,3.179,11.6,83.7,23
5317,2006,Cf,2.357,5.6,45.2,23
5317,2006,Cf,1.539,1.6,52.6,23
5317,2007,Cf,1.48,3.1,61.8,23
5317,2007,Cf,1.241,3.4,74.7,23
5317,2007,Cf,1.48,4.5,82.4,23
5320,2005,Cf,0.931,7.3,13.5,36
5320,2005,Cf,1.861,7.4,67.8,36
5320,2005,Cf,2.208,8.2,53.6,36
5320,2005,Cf,2.039,15.3,88.8,36
5320,2005,Cf,2.384,17.8,99,36
5320,2005,Cf,3.779,23.8,141.2,36
5320,2005,Cf,5.343,27.7,159.6,36
5320,2005,Cf,5.521,26.9,227.3,36
5320,2005,Cf,4.996,24.5,129.5,36
5320,2005,Cf,4.301,18.1,45.4,36
5320,2005,Cf,2.386,13.1,88,36
5320,2005,Cf,2.894,5.9,37.2,36
5320,2006,Cf,0.931,9.8,80.5,36
5320,2006,Cf,1.861,7.6,33.3,36
5320,2006,Cf,2.208,9.8,34.1,36
5320,2006,Cf,2.039,17,86.6,36
5320,2006,Cf,2.384,18.8,108.7,36
5320,2006,Cf,2.735,23.6,216.1,36
5320,2006,Cf,3.949,26.4,175,36
5320,2006,Cf,4.302,26.1,158.4,36
5320,2006,Cf,4.125,21.2,214.2,36
5320,2006,Cf,2.732,16.5,100.5,36
5320,2006,Cf,2.211,12.6,180.7,36
5320,2006,Cf,2.544,9.7,81.1,36
5320,2007,Cf,0.931,8.6,84.7,36
5320,2007,Cf,1.861,5.7,73.1,36
5320,2007,Cf,2.208,11.8,45.5,36
5320,2007,Cf,2.039,15.4,84.2,36
5320,2007,Cf,2.384,18.3,60.6,36
5320,2007,Cf,2.735,23.3,97.3,36
5320,2007,Cf,3.949,24.7,148.5,36
5320,2007,Cf,4.302,26.3,87.1,36
5320,2007,Cf,4.125,22.9,94.1,36
5320,2007,Cf,3.429,20.5,93.5,36
5320,2007,Cf,2.385,10.9,23.9,36
5320,2007,Cf,2.721,9.7,95.3,36
5322,1997,Cf,2.167,9.9,110.2,8
5322,1997,Cf,3.895,15.8,75.8,8
5322,1997,Cf,7.878,22.9,45.6,8
5322,1997,Cf,6.048,26.2,69.8,8
5322,1997,Cf,7.54,24.1,105,8
5322,1997,Cf,5.702,20.6,76.6,8
5322,1997,Cf,2.756,14.3,85.8,8
5322,1997,Cf,0.754,4.4,13.6,8
5325,2006,Cw,3.48,27.9,344.8,31
5325,2006,Cw,2.885,29.8,300.2,31
5325,2006,Cw,2.786,29.4,240.6,31
5325,2006,Cw,3.186,26.9,158.1,31
5325,2006,Cw,2.615,26.3,54.8,31
5325,2006,Cw,2.12,21.8,105.2,31
5325,2006,Cw,1.847,16.1,35.6,31
5325,2007,Cw,1.873,13.9,29,31
5325,2007,Cw,2.347,18.6,44.2,31
5325,2007,Cw,2.001,19.2,58,31
5325,2007,Cw,2.971,21.2,183.1,31
5325,2007,Cw,2.724,26.8,209.3,31
5325,2007,Cw,3.618,28.5,353.9,31
5325,2007,Cw,3.769,30.7,86,31
5325,2007,Cw,3,29,334.5,31
5325,2007,Cw,2.305,28.2,114.6,31
5325,2007,Cw,2.605,25.4,10.2,31
5325,2007,Cw,2.184,19.8,12.4,31
5325,2007,Cw,1.888,17.6,29.4,31
5325,2008,Cw,1.54,12.9,85.7,31
5325,2008,Cw,1.491,11.8,56.3,31
5325,2008,Cw,2.065,19.9,78.8,31
5325,2008,Cw,2.587,23.3,118.8,31
5325,2008,Cw,3.21,25.6,249,31
5325,2008,Cw,2.838,27.2,783.3,31
5325,2008,Cw,4.257,29.3,238.2,31
5325,2008,Cw,4.283,29.4,207.3,31
5325,2008,Cw,3.589,29.1,174.9,31
5325,2008,Cw,2.546,26.3,126.4,31
5325,2008,Cw,1.876,20.2,53.1,31
5325,2008,Cw,1.752,15.9,13.2,31
5326,2004,Cf,1.873,16.9,79.6,144
5326,2004,Cf,1.922,15.4,64,144
5326,2004,Cf,1.697,12.5,69.9,144
5326,2003,Cf,1.995,14.6,5.7,144
5326,2003,Cf,2.219,20,59.8,144
5326,2003,Cf,1.619,23.5,7.7,144
5326,2003,Ds(w),0.162,-15.8,13,144
5326,2003,Ds(w),0.238,-10.1,5.9,144
5326,2003,Ds(w),0.613,-5.3,19.5,144
5326,2003,Ds(w),1.238,4.2,75.4,144
5326,2003,Ds(w),2.686,11,38.8,144
5326,2003,Ds(w),3.585,15.5,73.6,144
5326,2003,Ds(w),3.362,17,199.2,144
5326,2003,Ds(w),3.763,16.3,72.5,144
5326,2003,Ds(w),1.767,12,86.1,144
5326,2003,Ds(w),0.97,3.5,51,144
5326,2003,Ds(w),0.721,-4.3,47.5,144
5326,2003,Ds(w),0.423,-11.9,12.8,144
5326,2004,Ds(w),0.175,-14.3,9.5,144
5326,2004,Ds(w),0.201,-10.1,43.1,144
5326,2004,Ds(w),0.351,-6.3,44.7,144
5326,2004,Ds(w),1.026,4.1,47.8,144
5326,2004,Ds(w),1.626,9.9,90.7,144
5326,2004,Ds(w),2.55,16.7,71.3,144
5326,2004,Ds(w),3.025,17.7,234.2,144
5326,2004,Ds(w),3.351,17,49.9,144
5326,2004,Ds(w),2.154,12,74.5,144
5326,2004,Ds(w),0.733,4.3,12.6,144
5326,2004,Ds(w),0.709,-2.5,43,144
5326,2004,Ds(w),0.261,-12.8,31.6,144
5326,2005,Ds(w),0.187,-15.7,9.5,144
5326,2005,Ds(w),0.188,-15.4,43.1,144
5326,2005,Ds(w),0.389,-7.9,44.7,144
5326,2005,Ds(w),0.789,4,47.8,144
5326,2005,Ds(w),1.289,8.1,90.7,144
5326,2005,Ds(w),2.887,15.3,71.3,144
5326,2005,Ds(w),3.687,18.4,234.2,144
5326,2005,Ds(w),4.062,17,49.9,144
5326,2005,Ds(w),2.017,12,74.5,144
5326,2005,Ds(w),1.17,4.2,12.6,144
5326,2005,Ds(w),0.496,-3.9,43,144
5326,2005,Ds(w),0.298,-16.7,31.6,144
5326,2003,Cf,4.512,27.5,287.8,144
5326,2003,Cf,4.262,29.1,211.8,144
5326,2003,Cf,4.76,30,72.8,144
5326,2003,Cf,5.357,27.4,342.3,144
5326,2003,Cf,2.811,27.1,157.1,144
5326,2003,Cf,0.636,13,49.1,144
5326,2003,Cf,0.587,16.5,9.1,144
5326,2003,Cf,2.535,17.6,77.2,144
5326,2003,Cf,3.284,23.2,66.4,144
5326,2004,Cf,2.996,23,171.5,144
5326,2004,Cf,3.472,25.6,315.1,144
5326,2004,Cf,3.099,28.7,147,144
5326,2004,Cf,4.098,28.1,273.3,144
5326,2004,Cf,3.925,29.1,237.7,144
5326,2004,Cf,3.077,27.7,54.5,144
5326,2004,Cf,2.33,23.2,5.6,144
5326,2004,Cf,2.381,20.6,11.6,144
5326,2004,Cf,1.608,16,6.1,144
5326,2005,Cf,1.484,12.5,69.9,144
5326,2005,Cf,1.236,13.1,64,144
5326,2005,Cf,1.811,15.9,79.6,144
5326,2005,Cf,2.81,21.9,171.5,144
5326,2005,Cf,4.084,27.1,315.1,144
5326,2005,Cf,3.585,27.4,147,144
5326,2005,Cf,2.539,29.4,273.3,144
5326,2005,Cf,3.214,28.8,237.7,144
5326,2005,Cf,2.865,28.3,54.5,144
5326,2005,Cf,2.282,24.9,5.6,144
5326,2005,Cf,1.245,21.5,11.6,144
5326,2005,Cf,0.548,14.7,6.1,144
5326,2003,Ds(w),0.162,-28.8,3.3,144
5326,2003,Ds(w),0.238,-21.8,3.4,144
5326,2003,Ds(w),0.389,-10,3,144
5326,2003,Ds(w),0.539,0.8,8.3,144
5326,2003,Ds(w),1.139,6,12.5,144
5326,2003,Ds(w),2.263,13.2,99.7,144
5326,2003,Ds(w),3.761,15.7,101.6,144
5326,2003,Ds(w),3.288,12.5,131.2,144
5326,2003,Ds(w),2.341,6.3,57.4,144
5326,2003,Ds(w),0.77,-1.2,19.8,144
5326,2003,Ds(w),0.347,-19.1,22.4,144
5326,2003,Ds(w),0.198,-25.2,10.2,144
5326,2004,Ds(w),0.125,-28.6,1.6,144
5326,2004,Ds(w),0.201,-22.2,8.5,144
5326,2004,Ds(w),0.351,-13.8,34.2,144
5326,2004,Ds(w),0.677,-1.4,32.9,144
5326,2004,Ds(w),1.177,6.8,56.6,144
5326,2004,Ds(w),3.049,15.8,13,144
5326,2004,Ds(w),4.423,16.9,69.5,144
5326,2004,Ds(w),3.026,13.9,90.4,144
5326,2004,Ds(w),2.029,7.8,42.7,144
5326,2004,Ds(w),0.733,-0.8,11.5,144
5326,2004,Ds(w),0.434,-14.9,7.9,144
5326,2004,Ds(w),0.211,-27.8,6.9,144
5326,2005,Ds(w),0.187,-26.6,1.6,144
5326,2005,Ds(w),0.188,-26.9,8.5,144
5326,2005,Ds(w),0.339,-13.6,34.2,144
5326,2005,Ds(w),0.613,-0.1,32.9,144
5326,2005,Ds(w),1.539,6.7,56.6,144
5326,2005,Ds(w),3.187,14.3,13,144
5326,2005,Ds(w),3.188,17,69.5,144
5326,2005,Ds(w),3.189,14.3,90.4,144
5326,2005,Ds(w),2.042,8.6,42.7,144
5326,2005,Ds(w),0.845,-1.1,11.5,144
5326,2005,Ds(w),0.496,-15.3,7.9,144
5326,2005,Ds(w),0.298,-27.1,6.9,144
5326,2003,Cw,2.059,14.2,111.9,144
5326,2003,Cw,2.559,15.4,40.5,144
5326,2003,Cw,2.535,18.3,100.8,144
5326,2003,Cw,3.284,21.3,47.7,144
5326,2003,Cw,3.335,22.7,70,144
5326,2003,Cw,4.234,22.9,178.7,144
5326,2003,Cw,4.984,23.1,152.2,144
5326,2003,Cw,4.012,22.7,341.3,144
5326,2003,Cw,4.362,21.9,185.3,144
5326,2003,Cw,3.765,20.7,91.9,144
5326,2003,Cw,2.643,16.8,18.3,144
5326,2003,Cw,1.795,14.5,9,144
5326,2004,Cw,1.547,13.6,21.2,144
5326,2004,Cw,1.224,14.9,8.4,144
5326,2004,Cw,1.324,19.1,19.5,144
5326,2004,Cw,2.074,20.9,97.3,144
5326,2004,Cw,2.889,22.1,259.2,144
5326,2004,Cw,3.299,22.8,166.1,144
5326,2004,Cw,3.3,22.5,201.4,144
5326,2004,Cw,2.726,22.8,253.2,144
5326,2004,Cw,2.702,21.4,263.1,144
5326,2004,Cw,2.33,19.6,92.6,144
5326,2004,Cw,2.006,17,77.3,144
5326,2004,Cw,1.608,12.3,7,144
5326,2005,Cw,1.31,13.8,21.2,144
5326,2005,Cw,1.136,16.9,8.4,144
5326,2005,Cw,1.611,18.2,19.5,144
5326,2005,Cw,1.987,21.2,97.3,144
5326,2005,Cw,2.512,23.1,259.2,144
5326,2005,Cw,2.912,23.2,166.1,144
5326,2005,Cw,2.539,23.1,201.4,144
5326,2005,Cw,2.191,22.4,253.2,144
5326,2005,Cw,2.616,22.2,263.1,144
5326,2005,Cw,3.066,20.5,92.6,144
5326,2005,Cw,2.343,17.7,77.3,144
5326,2005,Cw,1.771,13.9,7,144
5327,2005,Cf,2.21,4.5,40.5,36
5327,2005,Cf,1.59,7.1,110.5,36
5327,2005,Cf,1.723,10.7,172.3,36
5327,2005,Cf,2.292,18.3,171.3,36
5327,2005,Cf,4.09,21.2,305.1,36
5327,2005,Cf,4.037,24.6,100.7,36
5327,2005,Cf,4.09,27.3,145.7,36
5327,2005,Cf,4.416,26.4,140.3,36
5327,2005,Cf,3.598,25.3,158.8,36
5327,2005,Cf,3.087,18.7,14.2,36
5327,2005,Cf,1.841,14.8,38.3,36
5327,2005,Cf,1.191,6.4,80.6,36
5327,2006,Cf,1.163,8.4,37.7,36
5327,2006,Cf,1.243,8.4,114,36
5327,2006,Cf,1.464,11.7,177.7,36
5327,2006,Cf,2.846,17.1,264.9,36
5327,2006,Cf,6.01,20.3,515.3,36
5327,2006,Cf,5.416,23.9,456,36
5327,2006,Cf,5.511,27.2,145,36
5327,2006,Cf,4.43,26.6,147.5,36
5327,2006,Cf,3.226,22.3,100.4,36
5327,2006,Cf,2.176,20.6,28.3,36
5327,2006,Cf,1.71,14.3,151.7,36
5327,2006,Cf,1.103,7.8,39.1,36
5327,2007,Cf,0.827,6.5,44.5,36
5327,2007,Cf,1.88,11,96,36
5327,2007,Cf,1.521,13.3,162.2,36
5327,2007,Cf,3.39,15.8,271.6,36
5327,2007,Cf,4.859,22.2,165.6,36
5327,2007,Cf,4.628,24.4,316.1,36
5327,2007,Cf,3.849,28.1,28.5,36
5327,2007,Cf,3.953,25.9,174.1,36
5327,2007,Cf,3.793,23.2,112.5,36
5327,2007,Cf,2.911,19.3,30.7,36
5327,2007,Cf,1.045,12.4,1.1,36
5327,2007,Cf,1.473,9.9,77.5,36
5338,2006,A,1.901,27.2,261.9,9
5338,2006,A,2.685,26.2,388.2,9
5338,2006,A,2.336,24.4,380.7,9
5338,2006,A,2.721,25.3,282.3,9
5338,2006,A,2.627,25.3,260.9,9
5338,2006,A,2.16,25.8,205.5,9
5338,2006,A,2.593,25.8,333.2,9
5338,2006,A,2.227,26,200.6,9
5338,2006,A,1.795,26.5,60.7,9
5369,2000,Cs,0.419,21.6,1,28
5369,2000,Cs,0.442,19.9,1,28
5369,2000,Cs,0.828,16.7,27.2,28
5369,2000,Cs,0.953,11.6,7.3,28
5369,2000,Cs,0.638,11.8,7.9,28
5369,2001,Cs,0.823,9.6,63.4,28
5369,2001,Cs,1.073,10.5,83.4,28
5369,2001,Cs,1.444,13.3,29.3,28
5369,2001,Cs,1.179,13.3,32.7,28
5369,2001,Cs,0.804,16.9,2.9,28
5369,2001,Cs,0.64,19.1,0.3,28
5369,2001,Cs,1.465,20.1,0,28
5369,2001,Cs,0.519,19.5,0.8,28
5369,2001,Cs,0.592,17.4,0,28
5369,2001,Cs,0.438,14.3,32.5,28
5369,2001,Cs,0.439,10.5,37,28
5369,2002,Cs,0.586,12.3,20.8,28
5369,2002,Cs,0.542,14,9.1,28
5369,2002,Cs,0.66,15.6,2,28
5369,2002,Cs,0.41,20,0.4,28
5369,2002,Cs,0.484,19.9,0.7,28
5369,2002,Cs,0.497,19.7,4.2,28
5369,2002,Cs,0.41,15.9,0.3,28
5369,2002,Cs,0.506,15.3,28.1,28
5369,2002,Cs,0.493,11.1,46.3,28
5369,2003,Cs,0.604,13.4,15,28
5369,2003,Cs,1.402,13.9,54.9,28
5369,2003,Cs,0.627,17.7,1.8,28
5385,2002,Ds(w),1.535,10.8,163.5,12
5385,2002,Ds(w),3.569,15.2,57.7,12
5385,2002,Ds(w),7.435,22.8,301.1,12
5385,2002,Ds(w),7.985,21.6,494.9,12
5385,2002,Ds(w),3.776,17.5,73.5,12
5385,2002,Ds(w),2.785,8.7,51.6,12
5385,2002,Ds(w),0.756,0.1,12.5,12
5385,2002,Ds(w),0.536,-3,23.5,12
5385,2003,Ds(w),0.392,-7.6,13.3,12
5385,2003,Ds(w),0.278,-1.3,32.8,12
5385,2003,Ds(w),0.932,3.2,30.6,12
5385,2003,Ds(w),1.021,9.8,159.7,12
5390,2008,E,0.345,-12.3,30.8,8
5390,2007,E,0.353,-4.4,38.9,8
5390,2007,E,0.221,-8,21.8,8
5390,2008,E,0.701,0.6,9.2,8
5390,2007,E,0.703,-0.4,15.7,8
5390,2008,E,0.751,3.7,22.9,8
5390,2007,E,1.311,5.3,6.6,8
5390,2007,E,0.66,4,16.2,8
5391,2007,E,0.793,4,16.2,15
5391,2008,E,1.1,3.7,22.9,15
5391,2007,E,0.785,-0.4,15.7,15
5391,2008,E,0.842,0.6,9.2,15
5391,2007,E,0.012,-11.4,26,15
5391,2008,E,0.008,-12.3,30.8,15
5391,2008,E,0.003,-17.5,5.1,15
5391,2008,E,0.025,-4.9,6.4,15
5391,2007,E,2.896,-0.1,43.7,15
5391,2008,E,0.307,-11,0,15
5391,2008,E,0.023,-13.5,3.3,15
5391,2008,E,0.186,-2.4,29.8,15
5391,2008,E,1.777,3.7,62,15
5391,2008,E,2.637,7.4,32,15
5391,2008,E,2.112,4.2,21.1,15
5401,2006,Ds(w),2.921,15.7,86.1,12
5401,2006,Ds(w),4.616,18.4,80.6,12
5401,2006,Ds(w),4.215,18.9,60.9,12
5401,2006,Ds(w),2.923,11.4,32.2,12
5401,2006,Ds(w),0.828,6.3,21.3,12
5401,2006,Ds(w),0.207,-6,0.2,12
5401,2006,Ds(w),0.25,-13.6,4.1,12
5401,2007,Ds(w),0.238,-17.1,0.4,12
5401,2007,Ds(w),0.25,-8.4,2.6,12
5401,2007,Ds(w),0.308,-4.5,23.1,12
5401,2007,Ds(w),0.643,4.4,1,12
5401,2007,Ds(w),1.165,11,40.6,12
5403,2007,Cf,5.422,12.3,16.8,9
5403,2007,Cf,9.378,13.8,165.5,9
5403,2007,Cf,6.714,16.4,144.9,9
5403,2007,Cf,6.708,16.8,196,9
5403,2007,Cf,5.137,16.3,235,9
5403,2007,Cf,4.847,12.1,74.9,9
5403,2007,Cf,3.732,8.3,24.6,9
5403,2007,Cf,1.336,2.1,73.1,9
5403,2007,Cf,1.478,0.2,103.2,9
5404,2005,Cf,2.322,25.4,195.7,24
5404,2005,Cf,2.535,23,459,24
5404,2005,Cf,1.687,16.8,252.9,24
5404,2005,Cf,1.608,10.5,36.3,24
5404,2006,Cf,0.442,3,46.2,24
5404,2006,Cf,0.508,4.3,105.6,24
5404,2006,Cf,0.665,6.4,122,24
5404,2006,Cf,1.201,11.6,252,24
5404,2006,Cf,2.544,17.2,190.6,24
5404,2006,Cf,3.042,21.7,414,24
5404,2006,Cf,3.565,25.4,465.2,24
5404,2006,Cf,3.594,26.1,267.3,24
5404,2004,Cf,3.251,27.9,24.9,24
5404,2004,Cf,3.971,26.5,185,24
5404,2004,Cf,3.063,24.3,228,24
5404,2004,Cf,1.608,17,269.8,24
5404,2004,Cf,2.346,12.4,120.4,24
5404,2004,Cf,0.916,7.4,63,24
5404,2005,Cf,0.577,3.6,22.2,24
5404,2005,Cf,0.445,3.9,51.6,24
5404,2005,Cf,0.746,7,80.2,24
5404,2005,Cf,1.153,14.3,101.8,24
5404,2005,Cf,1.854,17.5,254.8,24
5404,2005,Cf,2.383,23.5,149.7,24
5417,2006,Cf,0.633,-2.7,29,23
5417,2006,Cf,0.388,-0.7,55.7,23
5417,2006,Cf,3.265,21.2,66.5,23
5417,2006,Cf,3.434,16.8,60.5,23
5417,2006,Cf,3.12,12.3,158.9,23
5417,2006,Cf,2.044,7.6,182.5,23
5417,2007,Cf,1.469,4.5,82.4,23
5417,2007,Cf,1.301,3.4,74.7,23
5417,2007,Cf,1.469,3.1,61.8,23
5417,2006,Cf,1.37,1.6,52.6,23
5417,2006,Cf,2.241,5.6,45.2,23
5417,2006,Cf,3.139,11.6,83.7,23
5417,2006,Cf,4.126,15.9,117.1,23
5417,2006,Cf,3.72,14,207.1,23
5417,2007,Cf,1.572,2.1,73.1,23
5417,2007,Cf,0.885,0.2,103.2,23
5417,2007,Cf,2.703,8.3,24.6,23
5417,2007,Cf,3.26,12.1,74.9,23
5417,2007,Cf,4.582,16.3,235,23
5417,2007,Cf,3.987,16.8,196,23
5417,2007,Cf,4.743,16.4,144.9,23
5417,2007,Cf,3.468,13.8,165.5,23
5417,2007,Cf,2.384,12.3,16.8,23
5427,2006,Cs,1.008,5.3,28.5,23
5427,2006,Cs,1.233,6.5,22.1,23
5427,2006,Cs,1.256,2.5,76.1,23
5427,2006,Cs,2.132,7.1,23.9,23
5427,2006,Cs,3.227,12.4,12.7,23
5427,2006,Cs,6.139,18.9,0.4,23
5427,2006,Cs,5.716,19.7,9.1,23
5427,2006,Cs,1.555,16.6,3.3,23
5427,2006,Cs,1.25,11.5,2.6,23
5427,2006,Cs,1.217,9.4,10.2,23
5427,2006,Cs,1.245,4.5,3.6,23
5427,2007,Cs,1.36,3.6,21,23
5427,2007,Cs,1.841,7.5,49.1,23
5427,2007,Cs,2.657,9,13.9,23
5427,2007,Cs,2.522,11.5,9.3,23
5427,2007,Cs,2.489,16.9,0.1,23
5427,2007,Cs,2.184,20.4,1.5,23
5427,2007,Cs,3.742,21,10,23
5427,2007,Cs,2.189,15.4,4.6,23
5427,2007,Cs,0.996,12.1,2.8,23
5427,2007,Cs,1.299,9.4,11.8,23
5427,2007,Cs,0.924,2.6,56.9,23
5427,2008,Cs,0.818,2.9,83.2,23
5436,2006,Cf,3.335,16.1,48.2,12
5436,2006,Cf,5.047,21.4,203,12
5436,2006,Cf,6.642,24.5,58.7,12
5436,2006,Cf,6.761,24.7,57.3,12
5436,2006,Cf,4.211,17.5,127.3,12
5436,2006,Cf,2.585,11.7,112.6,12
5436,2006,Cf,1.84,8.3,98.7,12
5436,2006,Cf,1.287,5.1,38.4,12
5436,2007,Cf,1.188,3.5,53,12
5436,2007,Cf,0.791,-2.3,50.8,12
5436,2007,Cf,1.536,7.2,79.7,12
5436,2007,Cf,2.229,10.5,78.8,12
5439,2006,B,0.732,12.9,36.2,19
5439,2006,B,1.653,17.7,64.6,19
5439,2006,B,1.677,22.9,16.9,19
5439,2006,B,1.713,20.1,29.1,19
5439,2006,B,1.267,12.6,54.3,19
5439,2006,B,0.254,2.8,24.8,19
5439,2007,B,0.977,12.2,104.8,19
5439,2007,B,3.674,17.2,86,19
5439,2007,B,2.709,23.6,21.7,19
5439,2007,B,1.163,19,29.1,19
5439,2007,B,0.501,13.1,33.2,19
5439,2007,B,0.618,6.8,31.5,19
5439,2008,B,0.421,4.1,8.2,19
5439,2008,B,0.751,11.1,49.4,19
5439,2008,B,1.692,15.2,70.7,19
5439,2008,B,0.827,20.3,64.1,19
5439,2008,B,1.246,19.9,32.7,19
5439,2008,B,0.478,12.3,53.1,19
5439,2008,B,0.295,6,27.9,19
5441,2006,Cf,0.245,5.3,60.8,12
5441,2006,Cf,0.525,5.3,143.6,12
5441,2006,Cf,1.334,12.3,95.2,12
5441,2006,Cf,1.696,19.4,233,12
5441,2006,Cf,2.819,23.2,149.3,12
5441,2006,Cf,4.053,26.9,216.7,12
5441,2006,Cf,4.386,30,132.6,12
5441,2006,Cf,4.119,29.9,134,12
5441,2006,Cf,2.788,24.2,16.3,12
5441,2006,Cf,2.068,21.4,56.2,12
5441,2006,Cf,1.092,14.2,64.4,12
5441,2006,Cf,0.721,7.2,12.7,12
5442,2008,Ds(w),1.08,8.6,17.2,13
5442,2008,Ds(w),1.37,12.9,23.8,13
5442,2008,Ds(w),1.473,19.1,16.9,13
5442,2008,Ds(w),1.94,21.5,63.9,13
5442,2008,Ds(w),1.624,22.9,97.4,13
5442,2008,Ds(w),1.626,21.3,92.6,13
5442,2008,Ds(w),1.517,16.5,113.2,13
5442,2008,Ds(w),1.115,11.9,40.3,13
5442,2008,Ds(w),0.342,4.9,5.8,13
5442,2008,Ds(w),0.343,-0.2,0,13
5442,2009,Ds(w),0.278,-2.1,0.3,13
5442,2009,Ds(w),0.311,3.1,16.2,13
5442,2009,Ds(w),1.041,7.3,25.1,13
5448,2007,A,2.456,19.1,132.5,19
5448,2007,A,2.973,18.2,151.9,19
5448,2007,A,3.619,18.9,244.8,19
5448,2007,A,3.641,19,345.1,19
5448,2007,A,3.619,19.2,232.9,19
5448,2007,A,3.192,18.8,210.8,19
5448,2007,A,3.732,18.1,82.2,19
5448,2007,A,4.066,18.1,60.8,19
5448,2007,A,3.046,18.3,85.5,19
5448,2007,A,2.46,19.1,143.7,19
5448,2007,A,2.962,19,184.5,19
5448,2008,A,2.983,18.6,149.7,19
5448,2008,A,2.709,18.8,122.2,19
5448,2008,A,2.93,18.4,215.7,19
5448,2008,A,2.937,18.2,367.8,19
5448,2008,A,2.853,18.6,123.8,19
5448,2008,A,3.545,18.2,207.2,19
5448,2008,A,3.017,17.2,274.5,19
5448,2008,A,2.479,17.6,204.6,19
5460,2007,Cf,3.48,18.3,40.5,10
5460,2007,Cf,1.844,11,11.3,10
5460,2007,Cf,1.181,6,46.1,10
5460,2008,Cf,1.824,10.7,19,10
5460,2008,Cf,2.924,15.2,98.1,10
5460,2008,Cf,3.223,22,77.7,10
5460,2008,Cf,3.201,23.3,145.9,10
5460,2008,Cf,3.982,28.9,225.1,10
5460,2008,Cf,5.173,27.1,168.3,10
5460,2008,Cf,3.548,24.4,47.4,10
5467,2005,Ds(w),0.278,-7.5,11.9,24
5467,2005,Ds(w),0.385,-5.8,66.1,24
5467,2005,Ds(w),0.604,1.1,25.5,24
5467,2005,Ds(w),1.124,10,103.5,24
5467,2005,Ds(w),2.129,14.2,158.7,24
5467,2005,Ds(w),3.696,20.1,114.9,24
5467,2005,Ds(w),7.208,22.9,509.2,24
5467,2005,Ds(w),5.295,22.3,183.6,24
5467,2005,Ds(w),3.046,18.2,219.7,24
5467,2005,Ds(w),1.694,10.3,7.8,24
5467,2005,Ds(w),0.792,4.1,68.1,24
5467,2005,Ds(w),0.301,-8.1,25.5,24
5467,2006,Ds(w),0.138,-5.2,31.1,24
5467,2006,Ds(w),0.246,-3.4,13.5,24
5467,2006,Ds(w),0.577,2.1,16.7,24
5467,2006,Ds(w),1.059,8.6,87.7,24
5467,2006,Ds(w),2.738,15.2,143.8,24
5467,2006,Ds(w),4.94,19,184.9,24
5467,2006,Ds(w),5.385,21.1,994.5,24
5467,2006,Ds(w),4.745,24.1,102.9,24
5467,2006,Ds(w),1.822,17,29.2,24
5467,2006,Ds(w),1.78,13.4,48.5,24
5467,2006,Ds(w),0.878,4.4,43.7,24
5467,2006,Ds(w),0.462,-3.1,14.7,24
5470,2005,B,0.11,-18.7,0.9,56
5470,2005,Ds(w),0.022,-19.6,5.2,56
5470,2005,B,0.257,-20.4,3.9,56
5470,2005,B,0.078,-6.3,5.1,56
5470,2005,Ds(w),0.441,5.6,5.3,56
5470,2005,B,0.257,5.5,6.4,56
5470,2005,Ds(w),0.752,10.6,18,56
5470,2005,B,0.52,12.1,12.5,56
5470,2005,Ds(w),2.809,18.4,28.6,56
5470,2005,B,1.044,19.2,26.5,56
5470,2005,Ds(w),2.007,20.9,81.7,56
5470,2005,B,0.718,21.6,57,56
5470,2005,Ds(w),1.182,19.6,95.7,56
5470,2005,B,0.484,20.8,84.5,56
5470,2005,Ds(w),0.408,13.2,76.1,56
5470,2005,B,0.499,14,75.8,56
5470,2005,Ds(w),0.392,6,7.9,56
5470,2005,B,0.332,5.9,1.2,56
5470,2005,Ds(w),0.122,-5.2,0.4,56
5470,2006,Ds(w),0.253,-4.4,1.4,56
5470,2006,B,0.007,-4.7,0.8,56
